match_id,season,team1,team2,venue,toss_winner,toss_decision,batting_first,bowling_first,team1_score,team2_score,winner,win_margin_runs,win_margin_wickets,is_playoff,home_team
124,2010,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Delhi Capitals,Chennai Super Kings,147,162,Delhi Capitals,15,0,0,Chennai Super Kings
125,2010,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Punjab Kings,field,Chennai Super Kings,Punjab Kings,208,172,Chennai Super Kings,36,0,0,Chennai Super Kings
126,2010,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,field,Royal Challengers Bengaluru,Kolkata Knight Riders,146,182,Kolkata Knight Riders,0,9,0,Royal Challengers Bengaluru
127,2010,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Rajasthan Royals,Royal Challengers Bengaluru,185,214,Rajasthan Royals,29,0,0,Royal Challengers Bengaluru
128,2010,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Royal Challengers Bengaluru,152,141,Royal Challengers Bengaluru,0,5,0,Royal Challengers Bengaluru
129,2010,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Delhi Capitals,Royal Challengers Bengaluru,147,197,Delhi Capitals,50,0,0,Royal Challengers Bengaluru
130,2010,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Punjab Kings,Royal Challengers Bengaluru,180,180,Royal Challengers Bengaluru,0,6,0,Royal Challengers Bengaluru
131,2010,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Rajasthan Royals,field,Kolkata Knight Riders,Rajasthan Royals,154,161,Rajasthan Royals,0,4,0,Kolkata Knight Riders
132,2010,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Kolkata Knight Riders,140,107,Kolkata Knight Riders,0,2,0,Kolkata Knight Riders
133,2010,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Delhi Capitals,bat,Delhi Capitals,Kolkata Knight Riders,135,166,Delhi Capitals,31,0,0,Kolkata Knight Riders
134,2010,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Punjab Kings,bat,Punjab Kings,Kolkata Knight Riders,131,204,Punjab Kings,73,0,0,Kolkata Knight Riders
135,2010,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,Rajasthan Royals,Sunrisers Hyderabad,163,166,Sunrisers Hyderabad,0,1,0,Rajasthan Royals
136,2010,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,bat,Delhi Capitals,Rajasthan Royals,131,200,Delhi Capitals,69,0,0,Rajasthan Royals
137,2010,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,bat,Punjab Kings,Rajasthan Royals,163,194,Punjab Kings,31,0,0,Rajasthan Royals
138,2010,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,152,173,Delhi Capitals,0,7,0,Sunrisers Hyderabad
139,2010,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Punjab Kings,176,150,Sunrisers Hyderabad,26,0,0,Sunrisers Hyderabad
140,2010,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Punjab Kings,bat,Punjab Kings,Delhi Capitals,154,172,Punjab Kings,18,0,0,Delhi Capitals
141,2010,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,176,175,Mumbai Indians,0,9,0,Mumbai Indians
142,2010,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Royal Challengers Bengaluru,Mumbai Indians,134,203,Royal Challengers Bengaluru,69,0,0,Mumbai Indians
143,2010,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,216,119,Mumbai Indians,97,0,0,Mumbai Indians
144,2010,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,field,Mumbai Indians,Rajasthan Royals,170,175,Rajasthan Royals,0,3,0,Mumbai Indians
145,2010,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,field,Mumbai Indians,Sunrisers Hyderabad,179,149,Mumbai Indians,30,0,0,Mumbai Indians
146,2010,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Delhi Capitals,Mumbai Indians,151,167,Delhi Capitals,16,0,0,Mumbai Indians
147,2010,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,bat,Punjab Kings,Mumbai Indians,180,159,Mumbai Indians,0,5,0,Mumbai Indians
148,2010,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Royal Challengers Bengaluru,Chennai Super Kings,147,179,Royal Challengers Bengaluru,32,0,0,Chennai Super Kings
149,2010,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Kolkata Knight Riders,field,Chennai Super Kings,Kolkata Knight Riders,191,169,Chennai Super Kings,22,0,0,Chennai Super Kings
150,2010,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Rajasthan Royals,189,176,Chennai Super Kings,13,0,0,Chennai Super Kings
151,2010,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Sunrisers Hyderabad,Chennai Super Kings,149,155,Sunrisers Hyderabad,6,0,0,Chennai Super Kings
152,2010,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Delhi Capitals,188,176,Chennai Super Kings,12,0,0,Chennai Super Kings
153,2010,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Punjab Kings,field,Chennai Super Kings,Punjab Kings,173,166,Chennai Super Kings,7,0,0,Chennai Super Kings
154,2010,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,field,Royal Challengers Bengaluru,Kolkata Knight Riders,197,149,Royal Challengers Bengaluru,48,0,0,Royal Challengers Bengaluru
155,2010,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Rajasthan Royals,Royal Challengers Bengaluru,158,183,Rajasthan Royals,25,0,0,Royal Challengers Bengaluru
156,2010,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Sunrisers Hyderabad,Royal Challengers Bengaluru,187,167,Royal Challengers Bengaluru,0,8,0,Royal Challengers Bengaluru
157,2010,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Delhi Capitals,field,Royal Challengers Bengaluru,Delhi Capitals,188,181,Royal Challengers Bengaluru,7,0,0,Royal Challengers Bengaluru
158,2010,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Punjab Kings,bat,Punjab Kings,Royal Challengers Bengaluru,163,197,Punjab Kings,34,0,0,Royal Challengers Bengaluru
159,2010,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,Rajasthan Royals,Kolkata Knight Riders,155,186,Rajasthan Royals,31,0,0,Kolkata Knight Riders
160,2010,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Kolkata Knight Riders,159,178,Sunrisers Hyderabad,19,0,0,Kolkata Knight Riders
161,2010,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Delhi Capitals,field,Kolkata Knight Riders,Delhi Capitals,174,176,Delhi Capitals,0,3,0,Kolkata Knight Riders
162,2010,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Punjab Kings,156,209,Punjab Kings,0,7,0,Kolkata Knight Riders
163,2010,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,Rajasthan Royals,Sunrisers Hyderabad,152,136,Rajasthan Royals,16,0,0,Rajasthan Royals
164,2010,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,bat,Delhi Capitals,Rajasthan Royals,180,195,Delhi Capitals,15,0,0,Rajasthan Royals
165,2010,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,bat,Rajasthan Royals,Punjab Kings,184,177,Rajasthan Royals,7,0,0,Rajasthan Royals
166,2010,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,171,143,Sunrisers Hyderabad,28,0,0,Sunrisers Hyderabad
167,2010,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Punjab Kings,field,Sunrisers Hyderabad,Punjab Kings,173,148,Sunrisers Hyderabad,25,0,0,Sunrisers Hyderabad
168,2010,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Punjab Kings,field,Delhi Capitals,Punjab Kings,191,160,Delhi Capitals,31,0,0,Delhi Capitals
169,2011,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,155,157,Chennai Super Kings,2,0,0,Mumbai Indians
170,2011,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Royal Challengers Bengaluru,181,150,Mumbai Indians,31,0,0,Mumbai Indians
171,2011,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Kolkata Knight Riders,157,168,Kolkata Knight Riders,0,1,0,Mumbai Indians
172,2011,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Rajasthan Royals,178,151,Mumbai Indians,27,0,0,Mumbai Indians
173,2011,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Sunrisers Hyderabad,164,168,Sunrisers Hyderabad,0,3,0,Mumbai Indians
174,2011,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Delhi Capitals,144,132,Mumbai Indians,12,0,0,Mumbai Indians
175,2011,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,field,Mumbai Indians,Punjab Kings,159,158,Mumbai Indians,1,0,0,Mumbai Indians
176,2011,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Royal Challengers Bengaluru,179,195,Royal Challengers Bengaluru,0,5,0,Chennai Super Kings
177,2011,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Kolkata Knight Riders,Chennai Super Kings,158,189,Kolkata Knight Riders,31,0,0,Chennai Super Kings
178,2011,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Rajasthan Royals,field,Chennai Super Kings,Rajasthan Royals,173,140,Chennai Super Kings,33,0,0,Chennai Super Kings
179,2011,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Sunrisers Hyderabad,173,156,Chennai Super Kings,17,0,0,Chennai Super Kings
180,2011,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Delhi Capitals,180,145,Chennai Super Kings,35,0,0,Chennai Super Kings
181,2011,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Punjab Kings,bat,Punjab Kings,Chennai Super Kings,196,181,Chennai Super Kings,0,1,0,Chennai Super Kings
182,2011,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,field,Royal Challengers Bengaluru,Kolkata Knight Riders,170,171,Kolkata Knight Riders,0,2,0,Royal Challengers Bengaluru
183,2011,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Rajasthan Royals,bat,Rajasthan Royals,Royal Challengers Bengaluru,154,186,Rajasthan Royals,32,0,0,Royal Challengers Bengaluru
184,2011,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Royal Challengers Bengaluru,163,176,Sunrisers Hyderabad,13,0,0,Royal Challengers Bengaluru
185,2011,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Delhi Capitals,field,Royal Challengers Bengaluru,Delhi Capitals,174,146,Royal Challengers Bengaluru,28,0,0,Royal Challengers Bengaluru
186,2011,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Punjab Kings,Royal Challengers Bengaluru,174,172,Royal Challengers Bengaluru,0,3,0,Royal Challengers Bengaluru
187,2011,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Rajasthan Royals,field,Kolkata Knight Riders,Rajasthan Royals,201,184,Kolkata Knight Riders,17,0,0,Kolkata Knight Riders
188,2011,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Sunrisers Hyderabad,field,Kolkata Knight Riders,Sunrisers Hyderabad,215,146,Kolkata Knight Riders,69,0,0,Kolkata Knight Riders
189,2011,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Delhi Capitals,190,167,Kolkata Knight Riders,23,0,0,Kolkata Knight Riders
190,2011,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Punjab Kings,bat,Punjab Kings,Kolkata Knight Riders,145,215,Punjab Kings,70,0,0,Kolkata Knight Riders
191,2011,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Sunrisers Hyderabad,field,Rajasthan Royals,Sunrisers Hyderabad,155,150,Rajasthan Royals,5,0,0,Rajasthan Royals
192,2011,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,field,Rajasthan Royals,Delhi Capitals,130,151,Delhi Capitals,0,3,0,Rajasthan Royals
193,2011,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Punjab Kings,Rajasthan Royals,166,156,Rajasthan Royals,0,5,0,Rajasthan Royals
194,2011,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,179,204,Delhi Capitals,0,9,0,Sunrisers Hyderabad
195,2011,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Punjab Kings,191,150,Sunrisers Hyderabad,41,0,0,Sunrisers Hyderabad
196,2011,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Punjab Kings,field,Delhi Capitals,Punjab Kings,153,174,Punjab Kings,0,9,0,Delhi Capitals
197,2011,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Chennai Super Kings,field,Mumbai Indians,Chennai Super Kings,147,202,Chennai Super Kings,0,8,0,Mumbai Indians
198,2011,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Royal Challengers Bengaluru,Mumbai Indians,151,195,Royal Challengers Bengaluru,44,0,0,Mumbai Indians
199,2011,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Kolkata Knight Riders,bat,Kolkata Knight Riders,Mumbai Indians,191,138,Mumbai Indians,0,5,0,Mumbai Indians
200,2011,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,field,Mumbai Indians,Rajasthan Royals,171,190,Rajasthan Royals,0,9,0,Mumbai Indians
201,2011,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Sunrisers Hyderabad,field,Mumbai Indians,Sunrisers Hyderabad,141,150,Sunrisers Hyderabad,0,9,0,Mumbai Indians
202,2011,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,field,Mumbai Indians,Delhi Capitals,173,164,Mumbai Indians,9,0,0,Mumbai Indians
203,2011,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Punjab Kings,field,Mumbai Indians,Punjab Kings,164,177,Punjab Kings,0,4,0,Mumbai Indians
204,2011,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Royal Challengers Bengaluru,Chennai Super Kings,159,150,Chennai Super Kings,0,2,0,Chennai Super Kings
205,2011,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Kolkata Knight Riders,175,174,Chennai Super Kings,1,0,0,Chennai Super Kings
206,2011,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Rajasthan Royals,field,Chennai Super Kings,Rajasthan Royals,187,138,Chennai Super Kings,49,0,0,Chennai Super Kings
207,2011,Chennai Super Kings,Sunrisers Hyderabad,"M. A. Chidambaram Stadium, Chennai",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Chennai Super Kings,190,141,Chennai Super Kings,0,4,0,Chennai Super Kings
208,2011,Chennai Super Kings,Delhi Capitals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Delhi Capitals,Chennai Super Kings,145,178,Delhi Capitals,33,0,0,Chennai Super Kings
209,2011,Chennai Super Kings,Punjab Kings,"M. A. Chidambaram Stadium, Chennai",Punjab Kings,bat,Punjab Kings,Chennai Super Kings,164,202,Punjab Kings,38,0,0,Chennai Super Kings
210,2011,Royal Challengers Bengaluru,Kolkata Knight Riders,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Kolkata Knight Riders,Royal Challengers Bengaluru,164,196,Kolkata Knight Riders,32,0,0,Royal Challengers Bengaluru
211,2011,Royal Challengers Bengaluru,Rajasthan Royals,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Rajasthan Royals,Royal Challengers Bengaluru,201,213,Rajasthan Royals,12,0,0,Royal Challengers Bengaluru
212,2011,Royal Challengers Bengaluru,Sunrisers Hyderabad,"M. Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,Sunrisers Hyderabad,Royal Challengers Bengaluru,184,167,Royal Challengers Bengaluru,0,2,0,Royal Challengers Bengaluru
213,2011,Royal Challengers Bengaluru,Delhi Capitals,"M. Chinnaswamy Stadium, Bengaluru",Delhi Capitals,field,Royal Challengers Bengaluru,Delhi Capitals,185,193,Delhi Capitals,0,8,0,Royal Challengers Bengaluru
214,2011,Royal Challengers Bengaluru,Punjab Kings,"M. Chinnaswamy Stadium, Bengaluru",Punjab Kings,bat,Punjab Kings,Royal Challengers Bengaluru,178,152,Royal Challengers Bengaluru,0,1,0,Royal Challengers Bengaluru
215,2011,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Rajasthan Royals,bat,Rajasthan Royals,Kolkata Knight Riders,124,193,Rajasthan Royals,69,0,0,Kolkata Knight Riders
216,2011,Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata",Sunrisers Hyderabad,field,Kolkata Knight Riders,Sunrisers Hyderabad,149,118,Kolkata Knight Riders,31,0,0,Kolkata Knight Riders
217,2011,Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Kolkata Knight Riders,bat,Kolkata Knight Riders,Delhi Capitals,167,179,Delhi Capitals,0,3,0,Kolkata Knight Riders
218,2011,Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Punjab Kings,bat,Punjab Kings,Kolkata Knight Riders,164,201,Punjab Kings,37,0,0,Kolkata Knight Riders
219,2011,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Sunrisers Hyderabad,Rajasthan Royals,132,204,Sunrisers Hyderabad,72,0,0,Rajasthan Royals
220,2011,Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,Delhi Capitals,Rajasthan Royals,161,137,Rajasthan Royals,0,8,0,Rajasthan Royals
221,2011,Rajasthan Royals,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Punjab Kings,field,Rajasthan Royals,Punjab Kings,180,162,Rajasthan Royals,18,0,0,Rajasthan Royals
222,2011,Sunrisers Hyderabad,Delhi Capitals,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,130,161,Delhi Capitals,0,4,0,Sunrisers Hyderabad
223,2011,Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi Intl. Stadium, Hyderabad",Sunrisers Hyderabad,field,Punjab Kings,Sunrisers Hyderabad,177,145,Sunrisers Hyderabad,0,2,0,Sunrisers Hyderabad
224,2011,Delhi Capitals,Punjab Kings,"Arun Jaitley Stadium, Delhi",Delhi Capitals,bat,Delhi Capitals,Punjab Kings,179,142,Delhi Capitals,37,0,0,Delhi Capitals
225,2012,Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Chennai Super Kings,163,138,Mumbai Indians,25,0,0,Mumbai Indians
226,2012,Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Royal Challengers Bengaluru,field,Mumbai Indians,Royal Challengers Bengaluru,172,184,Royal Challengers Bengaluru,0,8,0,Mumbai Indians
227,2012,Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Kolkata Knight Riders,153,173,Kolkata Knight Riders,0,5,0,Mumbai Indians
228,2012,Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,field,Mumbai Indians,Rajasthan Royals,163,145,Mumbai Indians,18,0,0,Mumbai Indians
229,2012,Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Sunrisers Hyderabad,Mumbai Indians,139,170,Sunrisers Hyderabad,31,0,0,Mumbai Indians
230,2012,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai Indians,field,Delhi Capitals,Mumbai Indians,135,160,Delhi Capitals,25,0,0,Mumbai Indians
231,2012,Mumbai Indians,Punjab Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,bat,Mumbai Indians,Punjab Kings,212,164,Mumbai Indians,48,0,0,Mumbai Indians
232,2012,Chennai Super Kings,Royal Challengers Bengaluru,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,bat,Chennai Super Kings,Royal Challengers Bengaluru,159,167,Royal Challengers Bengaluru,0,1,0,Chennai Super Kings
233,2012,Chennai Super Kings,Kolkata Knight Riders,"M. A. Chidambaram Stadium, Chennai",Kolkata Knight Riders,field,Chennai Super Kings,Kolkata Knight Riders,171,157,Chennai Super Kings,14,0,0,Chennai Super Kings
234,2012,Chennai Super Kings,Rajasthan Royals,"M. A. Chidambaram Stadium, Chennai",Chennai Super Kings,field,Rajasthan Royals,Chennai Super Kings,178,184,Rajasthan Royals,6,0,0,Chennai Super Kings
